413.647281;227.721324;185.925958
412.864925;227.654329;185.210595
412.178370;227.588455;184.589915
411.406846;227.522118;183.884728
410.731441;227.457038;183.274403
409.970519;227.391348;182.579171
409.306043;227.327049;181.978994
408.555503;227.261998;181.293505
407.901736;227.198467;180.703269
407.161367;227.134046;180.027321
406.518093;227.071271;179.446822
405.787690;227.007471;178.780219
405.154694;226.945440;178.209254
404.434060;226.882254;177.551807
403.811133;226.820955;176.990177
403.100078;226.758374;176.341703
402.487008;226.697797;175.789211
401.785349;226.635814;175.149535
401.181932;226.575947;174.605985
400.489489;226.514554;173.974935
399.895522;226.455385;173.440137
399.212123;226.394575;172.817547
398.627405;226.336095;172.291310
397.952881;226.275861;171.677020
397.377216;226.218058;171.159158
396.711405;226.158393;170.553012
396.144599;226.101257;170.043342
395.487340;226.042154;169.445186
394.929203;225.985675;168.943528
394.280341;225.927126;168.353215
393.730687;225.871294;167.859393
393.090070;225.813293;167.276777
392.548716;225.758098;166.790618
391.916198;225.700639;166.215559
391.382965;225.646070;165.736895
390.758401;225.589146;165.169255
390.233117;225.535195;164.697922
389.616367;225.478799;164.137568
389.098861;225.425456;163.673405
388.489789;225.369582;163.120207
387.979897;225.316837;162.663060
387.378372;225.261478;162.116894
386.875934;225.209322;161.666612
386.281828;225.154473;161.127355
385.786691;225.102897;160.683794
385.199880;225.048552;160.151329
384.711896;224.997547;159.714349
384.132262;224.943698;159.188563
383.651286;224.893255;158.758031
383.078715;224.839898;158.238817
382.604612;224.790008;157.814604
382.038994;224.737137;157.301857
381.571632;224.687791;156.883840
381.012862;224.635401;156.377461
380.552114;224.586591;155.965524
380.000091;224.534674;155.465416
379.545837;224.486392;155.059446
379.000463;224.434945;154.565518
378.552586;224.387181;154.165406
378.013766;224.336198;153.677568
377.572154;224.288944;153.283210
377.039795;224.238420;152.801375
376.604337;224.191669;152.412668
376.078347;224.141598;151.936749
375.648933;224.095341;151.553592
375.129220;224.045719;151.083501
374.705740;223.999948;150.705793
374.192208;223.950769;150.241438
373.774550;223.905476;149.869074
373.267099;223.856736;149.410363
372.855147;223.811913;149.043233
372.353671;223.763607;148.590064
371.947300;223.719247;148.228053
371.451686;223.671369;147.780318
371.050765;223.627464;147.423301
370.560889;223.580009;146.980881
370.165274;223.536551;146.628723
369.681002;223.489514;146.191488
369.290539;223.446497;145.844042
368.811724;223.399872;145.411852
368.426245;223.357288;145.068957
367.952729;223.311070;144.641660
367.572055;223.268913;144.303143
367.103670;223.223095;143.880575
366.727609;223.181358;143.546251
366.264178;223.135936;143.128242
365.892529;223.094612;142.797916
365.433870;223.049579;142.384291
365.066426;223.008663;142.057763
364.612357;222.964013;141.648344
364.248910;222.923498;141.325412
363.799253;222.879226;140.920027
363.439597;222.839106;140.600491
362.994181;222.795206;140.198975
362.638121;222.755476;139.882645
362.196792;222.711942;139.484850
361.844143;222.672596;139.171547
361.406764;222.629424;138.777340
361.057363;222.590457;138.466906
360.623817;222.547641;138.076177
360.277522;222.509049;137.768473
359.847718;222.466583;137.381134
359.504407;222.428362;137.076046
359.078278;222.386242;136.692035
358.737858;222.348387;136.389471
358.315358;222.306609;136.008748
357.977756;222.269116;135.708640
357.558862;222.227677;135.331186
357.224028;222.190542;135.033486
356.808734;222.149436;134.659298
